0,01953125	0,0181754805298278
0,03906	0,00323672940942143
0,05859375	0,00572652126282249
0,078125	-0,0067224380041828
0,09765625	0,00323672940942143
0,1171875	0,00821631311622355
0,13671875	0,0181754805298278
0,15625	0,0206652723832288
0,17578125	0,0206652723832288
0,1953125	0,0206652723832288
0,21484375	0,0281346479434318
0,234375	0,0156856886764268
0,25390625	0,0156856886764268
0,2734375	0,0181754805298278
0,29296875	0,0256448560900308
0,3125	0,0281346479434318
0,33203125	0,0356040235036351
0,3515625	0,033114231650234
0,37109375	0,033114231650234
0,390625	0,0306244397968329
0,41015625	0,0405836072104372
0,4296875	0,0256448560900308
0,44921875	0,0231550642366298
0,46875	0,0206652723832288
0,48828125	0,0430733990638383
0,5078125	0,033114231650234
0,52734375	0,0306244397968329
0,546875	0,0181754805298278
0,56640625	0,0156856886764268
0,5859375	0,00572652126282249
0,60546875	0,0156856886764268
0,625	0,0206652723832288
0,64453125	0,0181754805298278
0,6640625	7,46937556020373E-4
0,68359375	0,00821631311622355
0,703125	0,00323672940942143
0,72265625	-0,0067224380041828
0,7421875	-0,00921222985758383
0,76171875	-0,00921222985758383
0,78125	-0,00423264615078174
0,80078125	-0,0067224380041828
0,8203125	-0,0067224380041828
0,83984375	0,00323672940942143
0,859375	-0,0067224380041828
0,87890625	-0,00423264615078174
0,8984375	7,46937556020373E-4
0,91796875	-0,00921222985758383
0,9375	-0,00921222985758383
0,9765625	-0,0241509809779902
0,99609375	-0,00174285429738068
1,015625	-0,0067224380041828
1,03515625	-0,0117020217109849
1,0546875	-0,0067224380041828
1,07421875	0,0156856886764268
1,09375	0,0131958968230257
1,11328125	-0,0067224380041828
1,1328125	7,46937556020373E-4
1,15234375	0,00821631311622355
1,171875	0,00572652126282249
1,19140625	0,0231550642366298
1,2109375	0,0206652723832288
1,23046875	0,0256448560900308
1,25	0,0306244397968329
1,26953125	0,0206652723832288
1,2890625	0,0206652723832288
1,30859375	0,033114231650234
1,328125	0,0281346479434318
1,34765625	0,0405836072104372
1,3671875	0,0430733990638383
1,38671875	0,033114231650234
1,40625	0,0181754805298278
1,42578125	0,0281346479434318
1,4453125	0,0256448560900308
1,46484375	0,0181754805298278
1,484375	0,0231550642366298
1,50390625	0,00572652126282249
1,5234375	0,0131958968230257
1,54296875	0,00323672940942143
1,5625	0,0131958968230257
1,58203125	0,0206652723832288
1,6015625	0,00323672940942143
1,62109375	0,0107061049696246
1,640625	0,00323672940942143
1,66015625	0,00821631311622355
1,6796875	0,0107061049696246
1,69921875	-0,00423264615078174
1,71875	0,00572652126282249
1,73828125	-0,00174285429738068
1,7578125	-0,00174285429738068
1,77734375	-0,00921222985758383
1,796875	-0,0117020217109849
1,81640625	-0,00921222985758383
1,8359375	-0,0067224380041828
1,85546875	-0,0117020217109849
1,875	-0,016681605417787
1,89453125	-0,00423264615078174
1,9140625	-0,00921222985758383
1,93359375	-0,00921222985758383
1,953125	-0,00921222985758383
